id_pedido,id_cliente,produto,quantidade,preco_unitario,valor_total,data_pedido,status
14f206b8-16df-478e-9cd3-4d29574a9251,f57efcea-9c61-4cd7-8d7c-f62cf2d0e4fa,Monitor 4K,3,1153.62,3460.86,2025-11-01,Entregue
7bc7575d-55af-4ee2-9554-7716e2383d6a,b1d3b867-34b3-4d94-a0c6-82956f4a5f9f,Smartphone,5,61.87,309.35,2026-07-08,Entregue
4081046a-efe5-4423-8a1d-80601a3d0d3c,1398e33b-9c0a-4418-bf1f-81220abf9f12,Teclado Mecânico,1,1939.83,1939.83,2026-02-15,Aguardando Pagamento
f279179c-bd86-4da2-9cb4-2cf703929684,68561297-bd2a-4911-b5f4-ce96fe74112a,Monitor 4K,5,2402.58,12012.9,2026-06-10,Processando
b5e371f9-0455-4b6d-92cf-c35ea54bc827,5813409f-893e-4e14-a0eb-93706692c50e,Mouse Gamer,4,2208.19,8832.76,2025-11-25,Processando
756d0f87-945a-4916-aea2-7d3d9b43f735,f2dbcf7b-0e3a-40ee-a617-f4da22ae6189,Mouse Gamer,3,1697.08,5091.24,2026-08-06,Processando
48d4cf28-871d-4e1b-9781-73068abf20c0,ed96925c-1a03-4480-bb91-ff8426f15d88,Monitor 4K,1,1247.76,1247.76,2025-11-30,Processando
768052fa-4611-4a35-a706-6922f6c0dd8c,1a9343fb-81a1-4eb1-8eac-c3e5f2f1f98f,Smartphone,5,1312.01,6560.05,2026-02-14,Cancelado
63ee7b31-df6b-4a1e-9ee9-55dca06823fb,489d9a84-a156-43ef-b13b-be8881dddfe2,Smartphone,5,884.67,4423.35,2026-03-03,Cancelado
459472ee-dbaf-4816-9286-c53170358859,50b8f383-5990-4156-a48e-3e0eff688daf,Fone Bluetooth,5,3132.8,15664.0,2026-05-21,Aguardando Pagamento
1e3ae05a-785a-4211-8407-aa29ffba8633,62666638-3a10-4a88-aa96-3e6d4f866a33,Fone Bluetooth,1,1063.7,1063.7,2025-08-31,Processando
6e99d73b-51fd-443b-9e29-115252a2f0ee,249a998a-4a72-47ef-859c-0e62b64d3e07,Smartphone,5,2844.65,14223.25,2026-02-07,Entregue
acd20213-d258-4f0d-94db-e5903858eac4,f9f58303-b650-4baa-9b3a-666f74f3ff8c,Fone Bluetooth,1,1125.09,1125.09,2026-02-23,Aguardando Pagamento
43a18998-b026-4953-be17-e8485ba256b1,816ed8a1-b205-494d-ad9f-6e509448a400,Smartphone,2,1716.93,3433.86,2025-09-17,Aguardando Pagamento
4693bbe4-c1d3-4f25-aead-aa0860b1fc55,aae82e18-312c-4a4a-83d6-7633a9ce7a12,Monitor 4K,4,354.73,1418.92,2026-04-12,Cancelado
9c78fd47-84c2-4556-b5c5-7a244e7ba09f,88a07755-9c16-47c5-a6e7-10fa95d2c00e,Notebook,4,1559.89,6239.56,2026-07-12,Entregue
ca584cc3-1555-4c67-bd76-bcb46dee3bb3,f9c919a9-3834-4ca1-a4b9-3c1ba54fee01,Smartphone,3,1277.87,3833.61,2026-02-13,Aguardando Pagamento
f15ae0ae-f603-42c4-a232-f913bcbfa042,4e783634-5462-4e75-81a2-58d2ed30aa01,Mouse Gamer,1,56.94,56.94,2026-06-01,Cancelado
9c53a51a-84b2-47a3-b615-0c5feb34545b,b46ab38d-9f6d-4d22-b86f-c2d4b7515d6c,Notebook,1,3070.4,3070.4,2026-07-21,Entregue
c7623240-1f36-4c73-bd71-6b567a0f70d8,3ab7799d-3965-4e4e-9689-dd14475dbe3d,Teclado Mecânico,1,2668.35,2668.35,2026-02-24,Cancelado
3ba08862-c18d-421c-8a7c-9d09f84e7f87,b445e46a-5950-4273-86a4-97982cb027f4,Monitor 4K,4,2420.23,9680.92,2025-12-09,Processando
baf645cd-12a6-4dfa-b725-ea6bb1407082,af728386-bede-4423-b2f3-36a5c402e6d8,Mouse Gamer,4,1145.84,4583.36,2025-12-02,Aguardando Pagamento
c9b17a1b-740c-41a4-84f2-fe06e57b42e3,60d9a08a-1738-4fbb-9c7e-df7eb2baccaa,Notebook,1,2744.39,2744.39,2025-11-27,Aguardando Pagamento
ddba1568-2448-4ab4-bd03-8973be200e21,d65c1b81-4d09-4189-82be-4ab99dad55f2,Fone Bluetooth,3,1076.99,3230.97,2025-10-24,Cancelado
2087c23d-3841-46a8-8b0b-61c2b3e8977e,440ee64a-a721-4fef-a478-c179ad75bd73,Teclado Mecânico,5,1291.38,6456.9,2025-09-19,Entregue
ec0ae95d-2747-4a7a-aa62-59c2aa1b26b2,d4d2cfb6-ef6a-4d03-816b-695a976f4273,Mouse Gamer,5,3308.85,16544.25,2025-11-02,Entregue
c583c18f-d64b-4f0a-bd88-04345b7ee7c7,258b6171-e73d-48d9-a7a9-6c808ade3018,Mouse Gamer,1,1788.28,1788.28,2025-10-22,Entregue
c120733a-3ee7-4324-b861-e4d8529cd841,b24874ef-3caa-4485-9759-8fdd5492043e,Fone Bluetooth,2,1914.55,3829.1,2026-04-23,Entregue
236b82b9-75bd-48a2-aaf2-24035e395ab3,c1fd968a-7882-4695-99e0-1324753e5634,Smartphone,4,1616.51,6466.04,2025-10-12,Aguardando Pagamento
171a43ed-4e0f-4528-bb33-16381590d7b4,cdbd883b-96a3-4b6c-93ae-5ed11467e71a,Mouse Gamer,4,1479.81,5919.24,2026-02-25,Entregue
a0bc6e21-1d56-45c6-a5aa-beb6bf5061ab,89683c6a-a1ab-4f51-a508-647f9aa8d46f,Fone Bluetooth,5,483.63,2418.15,2026-05-03,Aguardando Pagamento
93a2d8f5-c7ab-4f54-8a6d-1a1fea06eaae,dfc00b11-adef-4385-b508-14233f354a51,Smartphone,1,3066.84,3066.84,2026-03-16,Entregue
2784ec65-7554-4415-b091-0bf3dc082311,709262a9-dccd-40d5-b30c-ebbf8375f90a,Mouse Gamer,4,3207.5,12830.0,2026-03-09,Processando
86abfb0b-1f4c-44c1-baea-e5a5dab31ae3,eff89f05-1f2d-4c6a-a3fd-4670cd365fff,Monitor 4K,3,299.11,897.33,2025-12-23,Cancelado
9017d48c-573b-4981-9085-00d423aca024,406b2afd-45cf-415b-a001-9a0fceb8aa6b,Smartphone,2,2274.9,4549.8,2025-10-17,Cancelado
743d7abb-e6b0-4f73-a099-dc0d71ebd294,bea584ca-5787-485c-97f0-47c14d06ad14,Monitor 4K,2,270.74,541.48,2026-01-15,Aguardando Pagamento
bc05d519-3a8e-4994-9d20-99612c442569,75ac2fee-f2ab-4d0a-ab2b-726c91e363da,Smartphone,5,635.45,3177.25,2026-06-29,Cancelado
983d8325-29cf-4ead-8ffd-3045c6867fb3,e5a7a02e-f0ea-454e-9b6f-a8477d591cb5,Teclado Mecânico,3,1329.36,3988.08,2026-05-07,Entregue
f97cfb58-ad37-457c-84f1-89166958c69b,4748af4b-153c-4993-9f8c-e10ba84dd92a,Fone Bluetooth,4,2972.66,11890.64,2025-10-19,Aguardando Pagamento
67373852-3acf-49a1-b730-19b82284bef3,51fe2060-7582-4745-b88d-f28fefab4718,Fone Bluetooth,5,1577.56,7887.8,2026-04-28,Processando
d76ad27e-21c2-40d7-b174-c554fb74e66a,26ade2b7-826c-4151-90ab-4a073f45f1ad,Mouse Gamer,5,1970.24,9851.2,2026-02-19,Processando
0c46fb8c-67ac-4b33-a9e8-c59fc656febd,0d2dde7b-5dde-471a-97d7-4d11a0904c1b,Fone Bluetooth,2,269.9,539.8,2026-03-28,Cancelado
fb534af0-1bd9-471f-bcf0-afeba91560b4,bff21b8c-beb6-407b-ae6f-31d55695ef2f,Smartphone,3,1192.08,3576.24,2026-06-03,Processando
86289e26-7a4e-4ed3-be68-d88d3d47b2fa,a0d4cb77-c31a-470f-a76a-67bcb2384308,Fone Bluetooth,5,1037.01,5185.05,2026-06-23,Cancelado
c69c5d3d-2cd9-4d18-84e9-de9c5ca4db31,e0442683-9677-4a51-8121-9d0841b836fa,Fone Bluetooth,3,2661.88,7985.64,2026-07-28,Aguardando Pagamento
112a4972-6550-4d3c-860a-22b1c0a477a0,4bcf86a4-f5f5-4f6a-9be5-752db3f4a585,Monitor 4K,3,436.51,1309.53,2026-03-08,Entregue
27085418-2208-450b-a6f9-7cf69a27f2de,fc82bb72-bf06-4003-b117-8d1b15ac1e17,Monitor 4K,5,102.97,514.85,2026-06-22,Aguardando Pagamento
045d4fa8-9e0f-4997-a411-c9cd12ad594a,bfe9027d-56b9-4de7-a36f-768e475521c9,Smartphone,4,1802.38,7209.52,2026-06-18,Cancelado
11174fe0-ca7d-4c6c-a3ed-f5eb68b099de,b8c90871-e9cb-4263-b3c8-0fab5f9b42c9,Smartphone,3,325.71,977.13,2025-12-11,Aguardando Pagamento
f5d6c79f-5da8-437b-a34a-5b74df05a8cd,d7e16c73-a09d-4632-926a-3a22c41f96fb,Monitor 4K,1,1458.36,1458.36,2026-04-17,Entregue
7beca99f-d410-4fc2-b201-47e8bbcab6e9,d0e20471-f25c-41c3-bcf5-5c6ab8adeee5,Smartphone,3,3215.48,9646.44,2026-07-18,Aguardando Pagamento
8b7283a6-9791-4889-aa77-87f2a5590c92,4c7cc2f1-6021-4396-a085-a6f629ffc55e,Smartphone,3,653.65,1960.95,2026-03-21,Cancelado
56be5974-0240-4a35-a9b6-a16cf4d892b5,30e0938b-dd31-430e-ac06-2457f965c4e3,Smartphone,4,632.21,2528.84,2026-07-28,Processando
d0d31454-a92b-4f66-abfd-dfbe08297e69,68d02ace-efe5-459a-90da-603d61b443bf,Smartphone,3,2631.2,7893.6,2025-12-13,Processando
ea493fbe-1700-4929-81ad-abe4b33aa3b1,a81ef6db-049b-4ec8-a3a7-f2cb8f20f95d,Smartphone,2,2770.32,5540.64,2026-08-07,Aguardando Pagamento
a3ad7bde-4db7-4c83-a1d5-4ab14be55073,86aec66b-eaa6-45d9-8ef3-f53064589687,Smartphone,2,2472.14,4944.28,2025-09-13,Cancelado
f054682f-680d-4836-9af8-f7f30dd64a08,bdeffac8-711a-491f-b45d-c1b119171e09,Teclado Mecânico,5,654.73,3273.65,2026-07-21,Processando
f2b4572d-b852-4bf0-b721-e52f552e5526,ecc69630-a2d5-4523-9b51-22f313942a85,Teclado Mecânico,2,3234.1,6468.2,2026-04-13,Processando
c0652062-cba1-491b-bebc-523e92a9b30d,203a3917-a07b-42d3-96a6-fa675a549290,Mouse Gamer,1,632.6,632.6,2026-05-15,Entregue
6d8ac494-cab7-484d-936e-67813cf30cd1,46e534a2-1b67-48a3-927a-27c512f90e32,Teclado Mecânico,5,1288.94,6444.7,2026-06-10,Processando
77e97315-423d-4066-b6a0-7e85843a3c4f,ad8e9dd9-efe0-4213-9b81-e1c9d5de8a97,Notebook,1,2073.06,2073.06,2026-06-30,Entregue
c45c1f96-1430-4f4d-8245-c2d9493b8a40,ee822814-41b7-479a-951a-662d677d728e,Fone Bluetooth,3,1554.06,4662.18,2025-11-24,Cancelado
814039f4-6d75-47b4-888d-b99e675fd724,479c6812-809c-493a-b754-9145179f0dba,Notebook,4,3472.46,13889.84,2025-09-09,Processando
45315b49-18dc-42cd-945c-b0608aaf51c7,f8c9f0ed-e607-4dba-afc8-08ea4168a26c,Fone Bluetooth,3,3377.81,10133.43,2026-05-18,Entregue
238e2df6-380e-42a4-8f2b-315bb92cb1cf,a962a736-9c81-484b-9ce1-de5db7eced83,Mouse Gamer,2,2720.8,5441.6,2026-06-21,Cancelado
ded4a48b-d040-4871-a001-69bd97cd1333,ed4f096e-1e3a-4b50-9211-09368e0fcc86,Monitor 4K,2,2628.14,5256.28,2026-03-08,Aguardando Pagamento
b9791d51-4cd7-4951-b120-d0572b4bea31,c159bb94-adf3-469c-b6ff-319507281a87,Mouse Gamer,4,130.59,522.36,2025-11-07,Aguardando Pagamento
4d7733f2-e97e-4aa3-b290-7b7f21d52f43,9e0ea278-b09f-48fc-8ac2-9b3b073bd3ea,Fone Bluetooth,4,178.8,715.2,2026-01-26,Entregue
8bcd876d-a0e4-4ba6-ae4c-3d1f5a4dd17a,688c75c5-7c8e-40bb-8157-f62b5a519154,Fone Bluetooth,3,459.69,1379.07,2026-02-13,Processando
7b9c6f63-c920-4037-beaa-eb1d0f501653,4db4077d-6351-49d4-a64d-2781c5e4dec2,Teclado Mecânico,1,3034.92,3034.92,2026-05-28,Processando
f0e3f453-f3da-4390-ad44-7fca0fbd4236,405c5ac3-38db-4cf5-9c92-f3c4dcf8ccac,Fone Bluetooth,4,3463.62,13854.48,2026-04-19,Processando
11536814-6156-459d-8fc3-3fe8a51690e2,0cc19bdc-374c-417f-8ded-2bd7a6d731bb,Notebook,4,213.98,855.92,2026-01-07,Aguardando Pagamento
ae60f742-56d9-42b0-8593-9eb1bcc7427b,baa7baee-56d2-4aff-8f09-53b402f3a6d6,Mouse Gamer,1,2176.97,2176.97,2025-12-01,Processando
67950537-d020-45d5-af5f-9f7d21e32625,835cc271-3466-4a94-8936-910f77083fd8,Teclado Mecânico,4,1345.17,5380.68,2025-11-20,Cancelado
14608c59-ca2e-489d-8c3a-24bd4d3923c7,0736c33a-70b2-4ff4-b74f-7323dfee5524,Mouse Gamer,2,2336.82,4673.64,2026-07-08,Aguardando Pagamento
00c84939-e310-4f11-bfa9-80ce8bb74785,85ddb23c-178f-4347-a63f-dd37772b8820,Monitor 4K,4,1359.22,5436.88,2026-01-15,Aguardando Pagamento
3c184acb-53b3-41ea-a6b3-7326e4b39d6c,3078f7c5-5d6e-45e2-a7fb-680d04716cfb,Teclado Mecânico,3,2621.71,7865.13,2026-05-06,Processando
06295b03-3a4f-4c75-8e49-227c89ab6d39,44bc47b5-bfaa-43e7-9891-20f4d01e2781,Monitor 4K,5,647.07,3235.35,2026-04-08,Cancelado
ba1508ea-0363-469e-8bf2-db57a049521b,d5602a55-4549-4255-bdea-d8c51c3820cc,Mouse Gamer,1,2080.27,2080.27,2025-08-27,Processando
4eace454-4ccf-450a-be59-b048422da7d1,00dcb952-e65d-4118-b052-424c8decc200,Teclado Mecânico,3,3019.23,9057.69,2025-12-20,Cancelado
6c09104c-81b6-4233-af90-6d4290721db5,85f2f0aa-0731-4f0b-a125-2557ea71acaf,Fone Bluetooth,3,1794.27,5382.81,2026-08-17,Cancelado
acd4683a-3727-4b65-a6d5-3af1c5c712d9,6d6ffd67-adbd-4a8e-b438-6466fb5eb2aa,Fone Bluetooth,4,2853.04,11412.16,2026-07-11,Entregue
5bc388c4-53d7-48f7-81e9-459e21a65a20,18c92108-9ce9-4216-a55e-0ba7efdebc81,Fone Bluetooth,1,771.09,771.09,2026-04-28,Processando
fb957b42-0b87-4117-86fd-368ab55b7a0c,1fc8024a-1701-4e75-bc78-a62811ecf44b,Smartphone,3,3112.46,9337.38,2026-07-12,Aguardando Pagamento
66c38e4b-cf79-4971-bc12-54d4c08d3805,51cf1c69-bdee-4fda-a716-7ead910ed1b3,Notebook,1,2583.21,2583.21,2025-09-07,Processando
9ea4cbf2-7f06-4e14-9f24-74c07a0ec2d5,e7e99a8d-84b0-4b03-85c9-9a67843d8b45,Notebook,3,1281.08,3843.24,2025-09-23,Aguardando Pagamento
f3a9f93d-4879-4c59-8a9a-b380908217bd,c3dc1c2f-e381-4c63-babd-abcf6254f985,Teclado Mecânico,3,114.63,343.89,2025-09-21,Processando
b92e18f7-5acb-4e96-bf6e-458d76ba76d4,8145255a-0324-4797-a7e8-17e42a7c705a,Mouse Gamer,2,3462.19,6924.38,2026-08-02,Entregue
6c872d38-e488-44de-bbe1-d8c8e8769942,3c02830b-f5df-4b47-bdb3-e106432435de,Fone Bluetooth,3,1813.93,5441.79,2026-05-14,Cancelado
6383a199-a571-4588-b61c-9c638bd3c86b,2cd47f6a-ec2c-4eb1-b968-2c8be2151e8d,Mouse Gamer,3,1722.12,5166.36,2026-06-20,Aguardando Pagamento
06d613c2-03a2-473b-9e56-19bceec6221d,5f38d444-0634-4dbd-9330-e07762d8d527,Monitor 4K,5,2341.74,11708.7,2026-07-19,Aguardando Pagamento
9ea07d83-299b-4529-a738-b89345987c78,6d6ce1ab-995e-4eba-93f7-ce54cdb1267a,Fone Bluetooth,4,1599.21,6396.84,2026-02-02,Cancelado
c7ea7345-118f-44f8-8dca-56ea133bedea,4b33c3e4-9648-4e45-aac7-e2f309d2ce3a,Notebook,2,595.05,1190.1,2026-05-11,Aguardando Pagamento
cf34b552-9763-4f2d-a601-c094c18c5d1b,d3c71426-9c8d-4874-be75-fffb01e81cdc,Fone Bluetooth,4,1564.24,6256.96,2025-09-07,Cancelado
1b88c36d-cbd4-4a4c-b05f-b4ace981ac82,f0ac15f2-30f5-4661-9679-fdd5f11f4ef7,Mouse Gamer,5,1615.69,8078.45,2025-10-01,Cancelado
583a5427-7f16-4c40-9a7c-6301979c3423,70671a91-c04a-4e18-987b-e7c4d0db445b,Notebook,5,3307.8,16539.0,2026-02-12,Processando
d4bdd4fd-def1-4126-988b-6867fbfa744f,fb4126f0-45b8-439e-8267-1904949c4336,Mouse Gamer,4,1179.26,4717.04,2026-06-29,Entregue
f27dcabd-fd35-42da-96d6-d66db412e266,8a66b473-9e7d-4fea-a465-625191f383e0,Monitor 4K,3,101.37,304.11,2025-09-30,Processando
1608533c-53b6-46ad-9ce8-4e6637dda08b,ae7c98db-e619-416a-8563-38f108455b45,Teclado Mecânico,3,600.83,1802.49,2025-09-16,Aguardando Pagamento
816b1845-456a-469f-8eba-8a9430f8da2d,27851e5b-a62d-47dc-9e97-b53a3c155a13,Mouse Gamer,3,2705.81,8117.43,2025-10-04,Entregue
63380b71-0848-4a0c-8b33-b64269ddd7c6,ffee23ed-f060-4e9f-b67d-34d6555975c6,Monitor 4K,5,1589.16,7945.8,2026-03-04,Entregue
cbe9fa7c-b006-4033-a9c7-654f46612bf7,60764601-433e-40a9-ba5e-fedb16b8ddaf,Fone Bluetooth,4,829.68,3318.72,2025-09-06,Cancelado
1a5e7f6b-019f-4139-8456-7585be12829d,0386a57f-281c-45a1-8989-fa9b3f00f197,Monitor 4K,2,2556.36,5112.72,2026-02-19,Aguardando Pagamento
27bd6db0-2f69-48cd-baa6-7b71a3d6e956,d8011ca8-c697-4bef-ae2a-7da36b73d462,Notebook,2,2875.31,5750.62,2025-11-23,Cancelado
a6ac1d68-0b5e-42e0-92df-56544f7845da,bbbbc1cb-d8b7-4ffc-851c-f056aeda62b4,Monitor 4K,1,2371.88,2371.88,2026-06-30,Cancelado
8b9acb4d-a9fd-4c17-aa81-e460a71c2438,d4071a97-1487-4c0c-ad53-78154696e8aa,Mouse Gamer,5,297.57,1487.85,2025-09-02,Processando
0c378ae4-0c66-40bf-bd11-6f47c25f8178,2fba48fc-ce7c-4e13-9402-ed711ea67546,Smartphone,2,1915.57,3831.14,2026-01-15,Processando
d85afaa2-3840-4699-a8ba-5ba210e16474,23ba5c59-fc80-4075-87fa-7a4208c3d49a,Teclado Mecânico,2,1220.78,2441.56,2026-01-19,Processando
b6f6aa2f-b230-4bc1-a096-d5d71328492f,aa57100b-150e-4712-b9d2-9c35f6f4623f,Teclado Mecânico,3,2526.02,7578.06,2026-04-27,Aguardando Pagamento
de94e925-24d8-45dd-b23b-3049e2e36ec5,c0c16cb2-6a1c-459a-9d02-b2cc6c1d0dc9,Notebook,4,900.38,3601.52,2026-05-22,Processando
6b5192d3-daa9-4b01-9d7c-c2c874f9a0c7,a25f9beb-7bff-4056-b4ca-8960e0dc2cf9,Monitor 4K,1,1720.95,1720.95,2026-05-06,Cancelado
07eff1f4-770b-44bc-b81e-87e40ead9522,27129453-c08a-4d29-9728-9e96f4f3ec7e,Teclado Mecânico,1,2955.94,2955.94,2026-07-22,Processando
7408bf2f-a549-4641-a662-f423df72bc06,f9bb7738-bbff-4c08-a6b3-ce5e0c01c985,Mouse Gamer,5,303.26,1516.3,2026-04-26,Processando
be19e134-ccd5-48a2-b36e-100dece5c2d0,40aca211-6187-45a3-8c9d-ffb13c10a68e,Teclado Mecânico,4,2129.72,8518.88,2025-12-23,Entregue
175bafde-9fb8-44c4-bb3c-03cdcb49d960,cba31b23-a16a-4e7c-86c2-81325256dc8c,Notebook,1,749.94,749.94,2026-01-18,Processando
223f4dd4-8eac-436c-adf5-47ce4aba7741,fafa1018-4c72-467c-ab22-83ee303a916f,Smartphone,4,1097.61,4390.44,2026-04-18,Cancelado
066adb57-76fc-42d2-83f6-b5acd4f5a071,9fa989cd-dfc1-4b42-b58c-31ebe79fad9c,Fone Bluetooth,2,2260.78,4521.56,2026-01-04,Entregue
11f88cb5-2c73-4b15-a8bd-0b054168ba78,6ae1b2d3-c7b9-42a5-942f-a1ab757edf56,Teclado Mecânico,3,2019.56,6058.68,2025-09-06,Aguardando Pagamento
5378b950-06c9-45c0-999f-390b284a5539,2dd13f25-8b66-4a48-9092-f2c88871711a,Mouse Gamer,1,2151.15,2151.15,2026-05-15,Processando
1659e9a6-034e-422c-9e05-0c15e6219693,e43077b8-f8bb-4439-86cc-f5ed7442ab16,Monitor 4K,5,3071.65,15358.25,2026-05-25,Aguardando Pagamento
a9bb02f9-494a-4281-89f7-d372f539b63f,083b7214-3d13-4e5c-9de4-f820e798ffb8,Teclado Mecânico,4,704.56,2818.24,2025-09-10,Aguardando Pagamento
f8ba1b08-3004-4b42-a39d-22d24d22976b,ef97e84c-4f16-4de6-94e1-9ea0cc1e3a60,Monitor 4K,4,1221.6,4886.4,2025-12-06,Aguardando Pagamento
2942db62-515e-4b64-aa53-ae44f01efe65,06248da4-a5bd-46d0-9a40-1123b6b130bf,Smartphone,4,50.09,200.36,2026-02-06,Processando
69850cdf-82e8-4fa2-8dda-ac8b04726b37,3444a995-6653-426b-870b-af41fd2a4846,Mouse Gamer,1,3276.0,3276.0,2026-01-13,Cancelado
d87362ec-e502-49d5-8ede-230ea61c287a,8ba890d1-06f9-4a72-b3df-5706af016d2f,Notebook,3,1469.57,4408.71,2026-04-05,Entregue
2159fcbb-ede2-4c89-bbb7-6c4d5f6a7f74,a8abdb35-508e-4e0e-b65b-b9a8418e00ee,Mouse Gamer,5,2465.97,12329.85,2026-04-27,Cancelado
26d8b912-50ba-462b-9678-3ef244c2f937,57a2b934-c4e6-447a-9091-3263327d4989,Notebook,3,3214.65,9643.95,2025-09-20,Processando
88bf9ddc-1ece-47e4-9eb7-83dbfff73f6f,f9bcadbf-de64-4a56-b876-bd6057019a69,Smartphone,1,3287.29,3287.29,2026-04-30,Aguardando Pagamento
08bf598c-bee1-40a1-b3ef-0433104df6ec,cfdfd071-2632-495c-993c-a757d409a0c3,Mouse Gamer,2,1352.47,2704.94,2026-06-05,Entregue
826e6a6e-68e9-4024-86c4-8f65d5fe40d2,bb29a6a5-12ac-4e81-a641-67f0f4d2ba47,Teclado Mecânico,1,1675.87,1675.87,2026-08-18,Entregue
74338058-4844-4300-8d1e-13e41b099b28,cb11ab78-ff84-4a0a-be54-39b41e943b64,Notebook,4,3416.64,13666.56,2026-07-20,Entregue
2cf29333-6a80-41f4-af3a-da5ef4e88b5b,f408f5e8-fec9-4ff6-8e53-9a3f4edba204,Notebook,3,2160.34,6481.02,2026-07-21,Entregue
91087574-4db9-46bd-a779-8aaeb804ab3d,4a29687d-25ff-4ed6-b55e-c2498e0d5ec7,Smartphone,1,1550.47,1550.47,2026-07-04,Aguardando Pagamento
7d29b8f8-7041-48a7-a1b6-45f34acbbb46,6ee6caf3-06f2-4ae5-89ff-dc7323b2a1b4,Teclado Mecânico,2,1850.95,3701.9,2025-09-11,Aguardando Pagamento
10f4d72b-0570-4d9f-b03a-56af53119101,511ceed3-959b-4e2c-ba1a-6250bb000753,Notebook,4,2662.13,10648.52,2026-04-13,Entregue
060e00c7-f715-40cb-b905-447f39f3501f,3c4ed9b9-04ab-4048-8b92-d31249c09514,Notebook,5,2861.97,14309.85,2026-02-22,Cancelado
750f456c-1104-4c92-829c-e53ca271af43,f2cccc39-31f4-4dba-a764-2b6495c38612,Mouse Gamer,4,2914.31,11657.24,2026-03-13,Cancelado
75d625e5-411e-4881-ae85-3fc414c13185,238845e1-54bd-41e8-ae2d-829d7bba25b9,Teclado Mecânico,3,2045.1,6135.3,2026-02-26,Cancelado
0aa4adab-1b4b-4782-a764-cfcbda0c1794,21d0bab0-e3ea-4315-8f97-b847de3190cf,Teclado Mecânico,3,2830.4,8491.2,2026-07-28,Processando
8abd8614-17fd-42fc-b61f-3e96546e35fe,40f109e9-da1d-4b0e-9e9d-7ef44c79c202,Mouse Gamer,1,2715.58,2715.58,2026-01-23,Processando
7aca443b-b3db-4c83-8b4c-5c19be50556f,d12cc427-7685-4cff-bfad-503a3225f968,Smartphone,5,3344.22,16721.1,2026-06-19,Aguardando Pagamento
82a04379-0b26-4b12-9451-18f2a182b4ea,4c3f171b-0756-4da1-bf15-6e80a4562d42,Fone Bluetooth,1,2269.59,2269.59,2025-12-27,Aguardando Pagamento
b383d822-5f30-41de-86c3-4305fb06b13b,c22f692e-42e0-4f7f-8b83-48ae8cccc721,Mouse Gamer,5,1430.75,7153.75,2025-12-14,Processando
1a03746d-3c75-49a1-966f-13cbd4db7685,e99b4f36-55aa-4c60-ae35-92e4c56b40f3,Notebook,2,2843.85,5687.7,2026-02-11,Processando
959e680e-2b53-4011-9f34-b88ba8a1ac9e,eaf81f68-f358-4915-adb5-0a8a518b4489,Mouse Gamer,3,1132.32,3396.96,2026-06-24,Processando
bb671de4-7a20-4cbe-add8-12a973048811,0c10172a-2760-4eb9-a8ee-364c1041b936,Teclado Mecânico,3,2426.65,7279.95,2026-02-05,Cancelado
c6bb174c-2c75-4dff-a505-c9c9cf0a995b,99e07c94-6b9e-423a-87a8-e0d619757e94,Fone Bluetooth,4,1556.03,6224.12,2026-06-07,Aguardando Pagamento
63a6eb1a-f5ec-49cd-b432-b90052f1e1a1,04b0da45-1213-4a78-8034-dd7b9c1cac0e,Monitor 4K,5,954.69,4773.45,2026-01-29,Aguardando Pagamento
921909b3-d67b-41d8-8f1a-513a740964e0,35d6df48-8ff1-4c58-b83b-57c7aaa14700,Smartphone,2,133.54,267.08,2026-02-18,Entregue
1807491a-b1ad-4cd7-ab0c-755982b95216,9f42226d-ad5f-497b-b4b0-5ecc3dacaa43,Monitor 4K,1,871.98,871.98,2025-12-03,Aguardando Pagamento
34f2c862-7a78-4ec5-be4b-1d9b5e820ae3,405ac85d-6c7b-4511-a2ed-e668a3171eb5,Teclado Mecânico,2,282.88,565.76,2026-02-16,Entregue
2ebbf3f7-5018-425a-be8f-ce86c404d289,9a256973-39fa-4253-9794-0530ef4fd888,Notebook,4,931.51,3726.04,2025-09-14,Entregue
aef3a863-d490-4db7-be01-9843542d87a6,d7212fd8-751e-4d17-b6bf-224d57d6781c,Notebook,1,1480.49,1480.49,2026-04-27,Entregue
83e66a8e-4ce2-40f0-aa45-38cdda1330ea,367d3d1f-38c2-4345-9ca7-c87d0d55f046,Fone Bluetooth,1,2294.08,2294.08,2025-12-15,Processando
7816a48d-31bb-47a9-994d-db5b05afdce1,8ac3ae6f-abbd-4dc5-8ae0-52d1178aa44f,Smartphone,2,336.69,673.38,2025-10-04,Entregue
d3449cd5-ca18-4a1f-8c58-fab33b8df046,840e6531-59f7-46de-9170-27fd4153cf7f,Monitor 4K,4,2334.3,9337.2,2026-07-15,Processando
144e26a3-b9df-418e-8c82-41a86ca2d294,860e761a-83de-4c8e-a9a5-5c46b7ba38a5,Fone Bluetooth,4,262.83,1051.32,2026-05-15,Aguardando Pagamento
34153864-3563-4b4e-b5ed-276fac13ef08,ef17ae7a-1111-47ff-a83b-99528ef2d5b8,Mouse Gamer,3,2951.16,8853.48,2025-09-16,Entregue
6bb139d0-6233-414c-8531-d7b443373a5a,e74cdbdc-ab4a-43cd-bb64-400a68d90812,Fone Bluetooth,5,1455.53,7277.65,2025-09-15,Cancelado
